user_id,book_id_list
3502000,"3174526,2198457,2410446,2318000,2332590,2286120,2229477,2251771,2436166,2469397,2854876,2180196,2575827,867246,2300795,2759493,1902534,722880,145975,2214808"
3502870,"3814018,511215,425643,3986581,2527909,2575827,867246,2300795,1918727,620361,625734,2465924,4700824,216978,2303346,1118435,2214808,1947821,2254913,220899"
3503131,"1738984,2216303,610827,1716312,447400,1828000,2251427,883674,2587276,218229,834897,39222,2601870,565291,316841,437869,2605008,2855422,2162843,2870692"
3504070,"1257072,485635,563370,310046,632184,683553,32914,3419017,470395,2486212,254097,420807,460711,2194874,1858824,709075,361725,5143300,2541759,379281"
3506020,"315289,840500,2286120,901302,1353512,2229477,2180196,2575827,2077927,2592020,5076817,531550,625734,485757,4423144,4495696,1037723,181149,2101235,308364"
3507220,"314499,313514,527939,126934,2173497,221254,2230579,537279,4390105,318433,2132440,2609868,531276,304885,588599,1367927,236195,3605434,493223,436472"
3508321,"886063,314889,163858,113628,86,320549,318888,1215939,1720679,2271898,435612,5690488,4755433,3174133,33981,2375922,2287671,4627978,428685,23204"
3508681,"32906,1892427,2054930,2332590,840500,2286120,2229477,2251771,1281957,2469397,2854876,2180196,2599190,2759493,196603,3246058,4317244,4611985"
3508900,"2737394,2575859,2229477,2251771,2854876,2759493,681470,1856383,317,420807,2159232,473795,2303346,4210483,2573241,1074594,1947821,2580687,220899,536767"
3513871,"475242,2191583,689461,2274394,2332590,4227847,438783,2614362,2229477,2251771,2458413,2019613,551788,681470,468389,716862,485757,2209477,181149,8369"
3520351,"389396,241815,326420,459818,28531,2145207,104148,689461,17433,2321956,1360858,1609097,2534924,1350395,389215,361725,253112,4210483,8369,2352976"
3522151,"530,437713,246391,221922,167,2107,1353581,126927,1836702,2424516,2077927,4387447,1121649,306238,716862,2209477,2349719,25357,536767,481572"
3522850,"478863,140666,1088585,218833,2286863,1593466,2486212,446229,1462299,1593487,306238,1798025,625734,217894,2254913,1101948,2580687,220899,2541759,481572"
3523591,"2251423,1892427,984096,1380964,2332590,840500,2286120,2180196,2251771,1281957,2854876,2469397,2759493,2599190,4535863,4567723,4407553,4137295,103890,294130"
3528961,"3001768,18790,2473996,2523793,1007643,2459173,2216349,2575827,867246,2300795,1918727,2465924,1609097,4848070,3994765,2294752,272375,2214808,1947821,220899"
3530191,"1738287,700514,1354194,1254076,422,882676,2896486,2145758,2608564,1918727,6892,2186305,567105,4629289,1769545,3954505,308364,3026,181149,2352976"
3534211,"34709,287299,2893579,3191527,4009858,4629616,5014516,4173205,4874203,3216349,4697119,4746805,5043187,5094814,3751093,5095702,4676185,4246771,4813507,4779283"
3535921,"2287669,1133063,2238737,2236294,1785306,450017,2139231,615023,313249,4421068,1340407,214961,2420390,2286863,2460999,2854876,2180196,1799031,3534874,463181"
3539701,"657318,2354390,1281959,2905483,2334108,2587259,6017890,2348471,2609604,1646326,1081528,1797083,1444766,3913870,2291653,1123263,2984215,3768418,3913879,1984722"
3545530,"512373,4241293,2286863,2356900,3113920,2407015,1902534,4360492,4779625,4394638,2525634,1798025,1856383,879121,716862,2209477,1037723,308364,1881579"
3546361,"435424,113707,493936,3959167,310604,439742,866537,470274,2353702,2199527,3141355,2533947,2533963,3747667,2533969,2598712,1281292,538595,2571741,725815"
3557470,"1766131,3892507,488882,1729986,1350519,1353337,2614362,680199,521832,1108446,2229477,2854876,2469397,971769,2759493,485757,610508,625734"
3565030,"307742,2304782,836220,692712,303969,2234272,440210,2298302,2350673,4727866,191394,1802692,16215,2991862,639169,2339680,312125,485504,2278155,866537"
3567280,"2210751,569925,2286863,3534874,218833,681470,3113920,1035814,428685,420807,2424516,2303346,4210483,2573241,2101235,1968152,2254913,5143300,308364,220899"
3567700,"122545,312223,538702,2542026,2369225,2533426,962441,501895,18790,2575827,867246,2300795,1918727,3785635,4690732,357779,391053,3336133,4249822,2214808"
3574531,"1462245,2579670,484504,196868,1781761,2897770,2107106,462365,3106303,1007643,2301998,459282,2592020,196603,2524593,1350395,2364305,2485599,2352976,1612347"
3580330,"12688,2430403,254156,458006,312469,104220,104569,308252,659643,2373743,4199416,283706,313716,352447,426196,502413,510120,677242,710907,1039452"
3586261,"1569200,170727,4540,3727837,2563979,433856,490598,681470,1035814,454134,103890,2697573,2940853,2209477,2254913,998313,1214828"
3594640,"2278386,839850,151115,1593459,2175742,454519,2123990,39588,4148347,127576,477640,628571,2145558,705301,1761924,2404795,1097776,316638,403,717458"
3598210,"2352698,2226664,2984215,1892427,2444057,2232311,1380964,3893974,2054930,840500,2286120,2180196,1323588,1281957,2854876,2469397,2427627,2759493,8467358"
3599881,"2290884,2867467,1322628,210085,2419047,511555,2550443,24722,1856623,2486212,716862,126927,3113920,6892,1895602,103890,709075,305091,2101235,1214828"
3607861,"1382207,2996269,33981,3703549,305413,3773647,24722,2486212,3756355,1902534,2209477,2534924,428685,272375,2303346,1098150,2352976,2349719,2541759"
3608101,"3001768,1281959,2251423,514519,1781120,2335125,328097,3905086,3862351,2986156,4293295,4171264,2879581,466957,4204879,3160129,4205122,5193817,2332590,2229477"
3613921,"2234902,2286863,446229,681470,103890,485757,454134,716862,2303346,2209477,10480,2294752,181149,364144,2254913,1074594,2541759,2349719,1385630,17761"
3614140,"1298391,2532419,1930356,3182068,318079,1625588,113666,1720302,2473276,2341451,480866,2195517,2480162,2249354,2602658,503632,2184649,108507,2289140,2284886"
3614881,"522413,1932079,434857,2368325,2610570,2486212,490598,2525634,620361,306238,7804328,103890,1332296,709075,2347744,8369,305091,181149,1074594,2071831"
3615901,"468306,2407430,2599190,2420390,2486212,490598,2372666,306238,1046376,1679042,6609733,2297476,1118435,2485599,2347744,5679028,2349719,316274,2141878,2286778"
3619150,"441119,1123448,998089,886017,3699664,1892581,886105,988396,219345,3442984,4197451,2188459,1099269,2542848,4241299,2324556,2651612,3144649,2313032,2602431"
3619231,"1763962,2485642,304905,254135,2371215,2575859,313514,1725592,99886,846648,243319,179879,2374768,443924,2091125,1283596,995369,723661,307069,1729986"
3619801,"524869,437626,2458413,465701,1785776,716862,625734,420807,2303346,305091,272375,2351675,2254913,2349719,2448177,567105,1385630,536767,17761,1720918"
3620341,"2339767,2444108,2291653,2522356,435424,2683142,315096,2199450,2342437,4199539,4420651,4241293,2195098,3956947,3593476,2538432,3833905,1524423,3872464,4234678"
3622621,"673411,529,2854876,2694951,458860,1593466,1785776,531001,361725,6892,1121649,7804328,33078,1769545,166554,1118435,2303346,2580687,23204,2350989"
3629791,"12688,305852,174045,442320,418047,217490,1377866,2457281,184486,515087,2085476,1693894,2287749,620361,681470,880989,8467358,528401,2303346,971769"
3636190,"2145939,1128716,197848,4713889,5074951,4851130,4786513,681470,2424516,103890,2525634,2209477,428685,1118435,181149,828221,2351675,2573241"
3638731,"2295644,436172,478956,2444059,2555490,2261085,765267,498790,2573197,2108430,2450746,3459604,146524,234848,4096036,3308395,214961,840500,1957553,2972212"
3639310,"2905483,28901,2562049,850815,1117461,2323789,2233630,1117445,1342077,1236348,2444059,1102551,673515,2588712,2339351,1353597,6017890,460023,843803,1280001"
3643540,"3040795,1272266,3823093,1741066,1877595,2055117,2578021,2348667,2485500,2602521,2377466,2421266,2877373,2455078,2531733,1791319,2193512,2942650,3782353,2590949"
3652330,"18790,625273,1270359,2473996,2523793,1812070,2216349,2575827,867246,2300795,1918727,463181,4788715,2534924,2465924,1035814,1240867,1947821,2214808,2141878"
3657511,"2430403,1764306,118957,2124031,1323687,316027,24544,311607,114839,2192697,227817,10153,495856,4908559,176788,317840,755055,119765,208830,4120354"
3667510,"130794,873287,500241,872722,883674,1100920,449381,2494228,2012021,524371,120035,2460999,2463719,2231328,4025416,4640554,709075,8369,321553"
3673750,"1810773,2580029,746106,3262102,287299,223088,430759,309002,843803,2480162,1064396,1618472,115363,1836049,442320,184727,27661,2596411,1767755,1799788"
3674260,"2256939,2302653,3465649,722868,1202451,1234650,309421,527939,3248050,304905,181062,3959167,3174526,191182,2334112,881049,165234,2355620,2604672,224339"
3675520,"2588406,2610492,2406341,1862868,305760,4897,2359505,2571722,1717845,115363,3959167,2553756,1316896,104961,535146,3913870,2577789,324739,2354461,275420"
3677590,"299314,1210137,453925,1704539,458860,2318816,446229,1785776,1035814,7804328,1121649,473795,625734,531001,2372666,1757592,181149,1593487,23204,2580687"
3683821,"36206,272223,1300900,168663,1560733,320060,78643,840347,6892,2616172,8467358,4210483,8369"
3685270,"2439630,1379307,1774107,1931778,424004,2295424,1856383,485757,1101948,1769545,7804328,4368490,4429138,8369,709075,181149,2254913,5143300,2349719,567105"
3687271,"1319264,120035,1703909,1325745,572338,2368325,316274,5679028,620361,306238,216878,33078,186099,2372666,2485599,8369,2101235,25357"
3701011,"446384,1000374,2239648,2340278,2604995,995884,2486212,2186305,463181,1037723,2592020,2424516,317,2407015,1121649,828221,103890,428685,34134,2532417"
3701800,"2577789,2286120,2180196,2287749,3756355,2019613,2077927,1785776,170357,1035814,103890,3002008,34134,1769545,1350395,1118435,305091,2254913,2062812"
3701911,"834897,1828235,1779866,2221788,2321956,1266045,2286863,2458413,1796985,2186305,531550,420807,103890,170357,34134,272375,305091,181149,28302,998313"
3702250,"1281169,1828000,109613,2279426,1353597,1093633,2343162,4173142,2369334,2601083,2378780,4197457,3769642,4148929,289257,2215170,323188,2286863,2209477,828221"
3709930,"684218,5091442,442923,2188318,477883,2487316,2205226,2334198,3735859,2523793,22476,2575827,2287749,1609097,1462299,473795,2541759,625734,8467358,5143300"
3711880,"2573193,1298391,3713641,1117462,1110393,500241,1363237,2251427,1072853,544163,2100188,3959167,1782987,538815,455434,2476739,3920092,482763,2879581,2471619"
3717070,"2480215,2274734,501212,2388278,287648,2437237,312194,3797050,2817496,2578211,5134510,214961,2441836,2131332,2486212,4183798,4199446,4742035,4700653"
3721150,"1510619,1342429,675671,438402,432338,2533426,3908218,3462037,3767089,2600923,1968147,304428,446229,216878,103890,599617,2157847,1105118,2194367,4684864"
3721360,"2603226,2302042,834897,1892427,1380964,3893974,2332590,3862957,840500,2286120,2229477,2251771,2854876,2180196,2469397,126927,2759493,716862,1116255,428685"
3721630,"2463962,478599,1097421,862842,885879,3959167,2930515,2284844,104148,2229477,458860,2251771,1239169,2854876,2759493,2231328,306238,7804328,531001,1103321"
3723550,"1120962,603108,390304,2364479,3897805,2694951,2372666,1046376,420807,1101948"
3727741,"775812,449381,1826777,2579670,2571722,305530,315096,512744,1092323,452668,316468,1234013,324503,557042,479829,2249353,1090312,7095370,2580748,632196"
3729010,"2610492,887161,303969,2379278,424356,419460,2436870,3841930,1670299,437626,459282,463181,1902534,3841411,445375,4709545,1627028,3847402,145975,2454485"
3730180,"479190,2828299,2249718,6146872,4380253,671011,1806413,451571,2599190,126927,2295424,1726761,1785776,454134,8467358,4210483,1968152,5143300,25357,1593487"
3730540,"305514,2458008,1374687,2407097,1828000,102824,2261413,2712011,154,698508,2388334,2180569,1964217,1381407,4293295,2526581,325682,2941393,2421147,215689"
3747880,"2601886,140661,2287749,463181,126927,2592020,722880,454134,515342,1726761,625734,709075,2209477,2485599,853227,4210483,998313,2388640,2042862,609397"
3754330,"652749,2854876,317,681470,2759493,10480,1785776,6892,1798025,7804328,1121649,3736399,531001,8467358,361725,1101948,272375,23204"
3757660,"512990,3789592,5260342,2370751,2420390,11936,2286863,126927,2231328,1593466,6892,2592020,2759493,531001,361725,166554,1101948,8369,23204,1593487"
3758821,"2451715,2340984,2107106,655643,462365,671011,2295424,722880,6892,1856383,2592020,1350395,420807,2247538,2485599,2303346,2364305,2352976,868187,1720918"
3763300,"164927,3114184,2340095,2855779,1767256,2460999,1785776,2077927,625734,2129220,2534924,3693118,2209477,1037723,305091,2254913,28302,308364,1385630,1720918"
3764101,"1753050,2272152,477544,2474458,2438713,4204876,2215175,2552936,3986770,2344032,2473248,2135525,459282,126927,196603,4102201,4233088,4233082,4233100,2481510"
3770860,"2391259,181062,19071,2378851,4133299,2595649,221253,2762412,504200,531801,5228,416214,4700653,2226721,4160860,4182604,389215,435769"
3771190,"691258,2472957,1117462,2285934,2249952,2484994,2649210,3103060,2553756,131521,210085,2855425,190722,2009516,2576730,2854612,281427,3561412,3182710,2549326"
3772441,"2428706,415746,2079410,18790,2473507,2286863,681470,2424516,828221,2407015,3200677,1347940,716862,2209477,2351675,2101235,2448177,2454485"
3772561,"3593485,3892480,1260123,2286863,2295424,1902534,2297476,6609733,33078,186099,7804328,420807,531001,2372666,716862,145975,28302,5143300,321553,17761"
3773221,"1549182,12430,3954634,2354587,235965,1233941,480547,527939,186343,694319,454554,473926,2580180,2144938,2145546,2146190,199275,406727,2363203,19071"
3781591,"272223,321527,162418,2340127,343069,2459166,449274,2591988,320084,2254152,317615,3786424,572338,463181,8369"
3782380,"312340,1225065,197848,634493,2388642,1079,2341532,1373163,2587281,2459218,2186305,4563736,1727705,681470,625734,1767160,253112,2388640,868187"
3785971,"2485642,214879,195678,571911,2610492,2371215,660725,658891,2406341,2458344,2351226,1380964,4183999,4386937,4300666,8336450"
3786511,"471490,483701,569528,168799,1312310,2883814,1117445,2473917,636885,311519,7802540,4127287,1281470,303969,1344333,2248753,2410444,2871856,2217596,2436870"
3787711,"2226664,1892427,2054930,2332590,2469397,840500,2286120,1229855,680199,2229477,2251771,1281957,2854876,2180196,2356900,2759493,4664971,3442753,2303346"
3788101,"186343,2368095,1403178,2867134,463920,2438215,3005368,166884,1779866,2113055,2469397,2370751,2599190,2420390,2356900,681470,4552681,716862,1751526"
3788560,"2277015,227736,634493,2321956,2356900,2231328,446229,1902534,1769545,2209477,145975,305091,2303346,2485599,181149,2349719,1214828,17761,2509787,2513851"
3789031,"2555490,840500,2286120,2229477,1323588,554183,2458413,2287749,2231328,531550,2077927,1785776,485757,1037723,2351675,434096,1074594,1653700"
3792370,"1119939,2354756,431630,1311619,2232563,2319669,2523793,2216349,2575827,867246,2300795,1918727,2295424,193459,2465924,4627603,2576785,4731103,2534924,2214808"
3795160,"2588406,1557718,1703909,166884,2463590,1325745,459282,317,1350395,6892,2772748,2541759,485757,8467358,2485599,2449615,515695,4107142,2388640,1319281"
3801010,"2146606,2382840,693796,3276232,1109933,2697075,2601123,2407430,2231328,2592020,2427481,2303346,2297476,181149,272375,6609733,5143300,321553,17761,126642"
3803941,"1740146,1236348,962441,501895,901302,962437,2113055,2233849,3534874,3756355,531550,1609097,1902534,1462299,170357,34134,272375,2485599,971769"
3803980,"435566,1325775,1325782,7123159,2365909,1670299,538999,2759493,1836702,2454485,103890,610508,2294752,971769,2042862,2178756,800684"
3804100,"172731,2535005,430759,451458,584,660725,1291235,2223032,573666,691004,1271808,2463719,2287749,681470,1798025,1121649,2525634,4563736,306227,3026"
3807250,"657318,2406341,1312310,1117445,2425171,999574,636885,2348471,2335125,2993401,506211,2959600,3862351,2986156,3917047,1380964,4421068,2892187,3689545,2429933"
3809230,"2694951,1796985,463181,446229,2077927,2186305,490598,1609097,531550,1856383,1726761,2534924,306238,428685,2372666,305091,1037723,4210483,272375,308364"
3810151,"2298302,25345,2287087,1403178,269295,2182081,5338561,2469804,442998,4096036,4370989,2535903,1900041,1253631,2592020,1798025,450630,4400764,207713,1876718"
3817411,"2337097,2587259,2590188,2602016,2695962,955796,1383720,2243256,3098269,822326,1850449,2318816,1785776,722880,4574299,4742287,2335081,2531716,4528741,4535863"
3821161,"2365720,2232690,1236450,2693979,2486586,2990815,2539268,2913118,3095038,3459604,3693244,2469397,2229477,2251771,822326,3912373,3442753,8467358,3138307"
3822730,"2273933,166,454554,497335,493188,15088,646028,104961,2997820,1816663,666498,2301588,269292,550490,1118828,104669,2993446,2993449,2993452,4199350"
3826501,"504184,113666,277633,2462632,496057,2473276,38040,2219880,4352749,444473,2336768,2340095,114837,4549591,1299403,3207610,488882,812235,749209,309116"
3831850,"1325775,1325782,2571359,438835,1009071,2854540,3032203,4421068,2286120,318608,2180196,2344515,2608564,1201840,2186305,2525634,1769545,308364"
3833941,"2064749,2304782,2525675,113628,576815,694319,305399,26046,431692,2524814,322105,104569,281659,2530612,119763,432046,306766,568079,1759005,5194960"
3835360,"2288570,271256,199275,27661,408094,126927,2486212,306238,2372666,1121649,1726761,2534924,1769545,4645804,361725,1118435,8336450"
3836290,"2444108,437627,33802,309002,2478977,2603509,4177156,4549591,1844144,4044034,2351203,1372691,306908,554261,1785776,5075707,310498,2372666,10480,321323"
3840601,"172731,2145207,573120,689461,2348085,846076,2321956,2341532,2286863,2770246,2077927,6892,681470,454134,305091,1074594,4902,3026,2349719,1385630"
3843631,"1228057,2580468,450672,1100180,20,2368325,1266045,2610570,2186305,33078,1902534,681470,1726761,1856383,420807,2303346,485260,2254913,998313,2350989"
3844651,"2367285,528,1459607,527939,626642,2378656,2546313,227736,1119805,1054608,2817520,324741,1693894,655643,2599062,3113920,1345763,2274152,2175763,1295367"
3845560,"2573173,1296133,2530501,178198,254150,2606099,2537878,254145,2873461,212750,2896486,2880550,459282,4795015,2407015,1462299,3110395,118126,4396336,25357"
3849871,"1593479,97933,314436,2323742,1015368,30117,11623,1796985,33078,5428,1726761,1350395,473795,434452,1968152,1074594,1612347,715,481572"
3850321,"36206,97428,889517,458214,102841,840112,465804,2314540,2473507,7804328,473795,2372666,1836702,2297476,4210483,6609733,434096,28302"
3851230,"2914324,1716312,102466,2551196,885689,1004221,2458413,126927,196603,490598,306238,722880,1121649,311412,2372666,1769545,840800,2351675,1074594,2347744"
3853231,"399003,131521,2464076,873230,1812070,218833,2231328,1035814,473795,2372666,420807,2348329,361725,428685,2485599,28302,5143300,1727705"
3858271,"536474,2533573,2487316,2145207,2012021,4044034,689461,2321956,2441836,36960,931342,2458413,446229,681470,722880,716862,167817,145975,1037723,310776"
3859741,"2214811,2286863,178795,2131332,2525634,446229,2407015,428685,716862,2209477,1037723,1118435,8369,2101235,1074594,25357,308364,2042862,536767,489684"
3868420,"316084,2462785,811226,2214811,2473996,1270359,1871112,2523793,1812070,2216349,2575827,867246,2300795,1918727,1612347,2465924,8467358,1240867,220899,2141878"
3870310,"440210,3307186,2283791,2256550,2390546,118529,507661,306502,2550404,3026,2231328,2077927,722880,103890,166554,35960,391293,166366,272375,316274"
3870391,"220837,212216,18628,39248,1609097,681470,2372666,1785776,4902,1858824,473795,3026,306238,10480,828221,531001,1332296,311458"
3871660,"219553,1949231,1968033,314499,2604797,2331155,4703008,559,468013,2286863,5428,420807,1876718,473795,8467358,1046376,1968152,25357,800684,715"
3871681,"1510619,2580468,833689,675765,459203,716134,2146679,647404,2411823,507656,1032427,2285851,2883652,2212319,2425319,3908152,2241332,2167310,2459173,2195786"
3873460,"479050,479086,321790,1050021,1858824,8467358"
3874600,"2274857,38734,2578120,37202,113710,4420651,99345,2145175,1076909,510888,518639,167,1361273,2563979,315940,4563736,445703"
3875440,"424002,450689,876143,2535057,543955,443473,450195,1727705,2592020,1902534,7804328,1726761,2424516,1035814,361725,2303346,272375,2347744,2254913,316274"
3875620,"2390160,310397,2856193,873230,1442680,218833,5220724,2770245,2770246,681470,170357,34134,420807,428685,361725,2101235,567105,220899,2071831"
3876280,"2578599,2390160,2145175,113763,321668,37177,1931718,4308151,822326,433856,4268815,361725,8369,800684"
3876691,"2339767,1881620,2145261,186343,181062,2183690,2214811,2286863,2287749,2318816,446229,6892,3113920,1345763,316274,617270,655738,804370,536767"
3884341,"901302,1353512,2231328,446229,6892,306238,473795,6609733,2534924,420807,428685,1769545,2372666,8467358,5143300,220899,1653700,2071831,506788"
3886021,"6841975,5654155,437626,2486212,463212,306238,531550,1035814,2534924,389215,1350395,1769545,531001,1118435,308364,316274,536767,1593487,1720918,2071831"
3889150,"2194359,2854582,1984722,438783,2614362,2854876,2186305,2759493,2231328,2592020,1462299,716862,625734,2534924,428685,2347744,8369,971769,2352976,2042862"
3892261,"464713,2024551,480079,2577789,269511,1058094,2272367,465235,2480588,3138100,4199896,321374,557120,2578149,506810,4016053,2107,1326165,873122,1000384"
3893860,"2368374,2752302,2377697,2527069,2309527,2300795,1918727,2295424,2318816,3113920,2077927,1785776,485757,1769545,610508,2294752,2347744,28302,2254913,567105"
3894151,"2349515,2574620,2359390,1814735,532060,2580594,2338826,2232342,2441836,2236323,5220724,3113920,2770245,490598,2871859,2600001,2770246,1858824,145975,2454485"
3900181,"886017,1281959,430750,886105,2324755,988396,5460646,2883649,3214291,305413,104148,2451732,5232004,2533369,3770350,505834,1249436,634493,614887,1360858"
3900781,"1739899,6017890,2993401,2925658,1229855,868392,693650,2135525,2295424,446229,2019613,1798025,2407015,420807,317,2209477,2347744"
3901891,"2470824,867246,2300795,1918727,1360858,446229,2459218,2077927,6892,306238,531001,454134,2452390,625734,420807,473795,166554,2347744,1947821,25357"
3902551,"1310304,315096,1360858,2356900,681470,1902534,253112,1785776,2077927,722880,170357,103890,1035814,485757,34134,625734,2466103,1118435,971769,460012"
3902590,"1881620,272223,181062,191182,2334112,1681632,434232,269292,415644,2232342,17666,118483,1260124,2530612,702859,1818485,521206,566937,879036,2247484"
3903070,"1314794,21296,140,463172,451458,1306020,1762704,2260524,2204533,2601188,2575023,4357555,4552675,5074951,4775509,4286965"
3903640,"2064749,2324419,1918003,3465649,2548843,1932068,1892581,3174526,502443,4177156,375088,2369984,1106565,2878855,2955490,4019920,1552742,2379463,2651596,2368008"
3912640,"2879581,2145939,1128716,197848,3534874,1360858,2295424,2077927,1902534,2759493,620361,4792885,4874203,4637704,4715851,4576630,5222782,4740160"
3913081,"6222,2576859,190497,2337496,2356900,2600001,1273942,476483,473795,8369,305091,2347744,2254913,1074594,364144,481572,715,2349719,1385630,2541759"
3913201,"2287671,453925,2142446,1545820,458860,2287749,463181,2231328,2186305,7804328,1350395,1829928,361725,1858824,1101948,1046376,166554,1653700,2580687,23204"
3913621,"5091442,126927,311412,2356900,2372666,490598,1785776,1856383,531550,7231942,2140860,473795,1037723,1074594,6609733,536767"
3914971,"4421071,2146679,2152766,971053,1942541,584,3276232,406727,17215,1234013,1300860,1848808,4335370,313033,545784,5041,18790,3534874,2610570,867246"
3916441,"1068877,2295424,2019613,490598,1345763,1035814,454134,420807,625734,1350395,361725,428685,8467358,1101948,34134,8369,8390237,434096,2352976,567105"
3917830,"3593485,2351682,399718,35994,2258898,487590,675671,1198534,1268532,1895551,2460999,1609097,1902534,6892,428685,4268815,272375,1034276,1339452,2448177"
3918490,"1117462,1122607,438876,20,30117,2231328,681470,2485599,473795,7804328,625734,420807,454134,1037723,1101948,1074594,28302,2214808,567105,321553"
3921031,"2063088,2186305,196603,6892,681470,1726761,1856383,1858824,716862,408241,541293,2603120,1769545,8467358,2303346,4210483,2254913,1074594,896295,1612347"
3921871,"2473078,2214811,2286863,2486212,1360858,446229,2407015,4822768,1798025,2599851,1858824,899144,2351675,1118435,2485599,8369,2347744,3026"
3923431,"254151,199275,27661,19469,1325810,2614362,458860,7804328,1609097,308364,1858824,361725,5428,1101948,496186,567105,23204"
3923881,"2204362,2576853,463172,1165423,1892427,2411035,4315660,2575076,383348,6299686,4370989,2463719,2694951,17433,2286863,126927,2600001,1796985,196603,531550"
3924250,"688955,1780237,1833975,4018180,1117823,1747977,466174,2473276,2486500,1200966,2579670,672664,2522356,2468715,2469397,2131332,2759493,3897943,4230880,4742287"
3925570,"463140,1703909,1325745,2463590,1799031,1828235,2309527,1266045,681470,2424516,166554,1785776,1856383,716862,473795,2101235,28302,998313,321553"
3928321,"3805582,14963,525259,248101,191801,211217,532035,1780022,2693031,1402747,2315470,710535,2229234,2069483,465804,392014,424004,5260342,2314540,453925"
3929740,"2249365,3405,3481,545784,2348085,1895551,466560,2129220,2231328,2077927,722880,1035814,420807,716862,2294752,2303346,305091,2347744,2254913,1720918"
3930700,"479190,1295449,1210137,535707,2379664,2214811,1266045,2473507,2420390,2600001,2599190,2424516,2186305,6034,306238,1383813,2372666,625734,305091,1612347"
3931501,"2199499,2172837,2331155,168663,2145792,2188578,461591,221414,326312,383348,4251067,5103511,2185928,307371,873122,572338,2167310,1326209,2321956,2286863"
3931540,"532060,113763,37177,39248,2614362,1593466,311412,2372666,446229,7804328,306238,476483,389215,361725,1101948,28302,319987,1273942"
3932530,"674043,388651,449274,2388642,572338,2388641,568079,3534874,2186305,1785776,620361,6892,877858,625734,272375,8369,800684"
3936970,"657318,3270430,2483041,4435171,4421068,4296016,840500,2286120,2180196,2458413,2370751,254097,2599190,317,2759493,6034,2525634,4137295,4698859,2573241"
3942160,"971586,527939,2337097,306356,443570,16215,25345,311607,4390105,2893633,3703549,2526616,2839,822326,5228,33078,405157,1835166,2478310,8369"
3943861,"487199,3465649,3174526,126145,188566,2600883,1803048,2254094,3982099,2354889,4241299,2374000,997985,286907,822326,2575023,5231413,1350395,840034,504741"
3945211,"2225251,2274394,3756346,840500,2286120,2229477,2251771,2327370,2854876,2180196,2458413,1360858,2759493,681470,722880,716862,2534924,1769545,2351675"
3947710,"431692,646812,12466,2213982,5260342,2107,1056685,2610570,443649,452195,2186305,490598,232593,1240625,1253002,6122593,2485599,460012,2178756,1593487"
3948730,"2603226,2226664,2302042,1892427,2897911,1380964,3788734,2054930,2332590,3862957,2854876,840500,2286120,2229477,2251771,1281957,2180196,2469397,2759493,2599190"
3949351,"261768,2610492,2406341,173943,2993401,4528615,3120577,3190045,4000351,1108446,4603795,2186305,2927092,2475837,4163893,4574299,4407652,4137295,2452390"
3951820,"2695954,97147,2050892,840500,2286120,2341532,2180196,2077927,1121649,321282,2573578,485757,2303346,1037723,1118435,2347744,434096,308364,2580687,2448177"
3960331,"610015,1932068,1287531,727286,319042,4834366,2870632,197849,108261,2131294,4755433,2532785,206553,1904716,1249436,2142446,1704539,2610570,2599062,2287749"
3960511,"296368,2388642,535707,213395,2388641,1918727,2214808,6892,716862,1769545,2485599,2303346,1118435,166554,4210483,2347744,2254913,25357,2141878"
3960670,"610015,2234156,2233529,233478,1960625,2371874,2866666,6073047,2476278,2248720,449234,2610570,311412,7804328,1786158,1902534,305091,1101948,2448177,1653700"
3966571,"850070,312747,168799,117369,1819867,828838,479190,431692,670929,659340,2462785,382398,6578959,3758968,2254268,469605,1117809,500508,212216,220837"
3969490,"2381753,3465649,2580180,3720946,2368983,2273687,2575023,458860,2186305,361725,4756027,1757592,7804328,2541287,531001,420807,1101948,2351675,1118435,23204"
3970861,"1932068,614887,4380253,671011,3756355,2186305,473795,1798025,1612347,1035814,1769545,531001,361725,1037723,8369,181149,5143300,6034,536767,2062812"
3971341,"2463962,2855431,2444108,2606101,3156268,2886694,2590188,541289,878086,486698,1753058,2054930,2854876,2019613,2195786,1726761,10480,836077,361725,4890601"
3974050,"1952638,2252044,221843,2185068,261768,1753316,243319,1305562,438811,434864,479190,221716,276884,436461,3776857,28625,1523288,4293295,313,3000505"
3976300,"2531639,2428706,102676,322950,2867467,2539301,304786,312988,442225,531347,173066,1905391,2334458,714656,1856623,2286863,218833,2131332,1121649,1609097"
3978010,"2236294,1062586,1781259,3838666,2229234,2221710,451571,2286863,614887,2388641,2599190,463181,33078,473795,4633402,2530522,2485599,1098284,2347744,253112"
3980791,"2324540,584,199275,27661,1787622,2200876,3108277,2759493,1721263,1310607,3952744,1017854,3754960,3859756"
3987340,"2579670,2260524,2199288,117509,2286863,2486212,2599190,2186305,490598,625734,2424516,4588819,4570090,1313987,2209477,4597144,2303346,1074594,272375,998313"
3989191,"657318,2376153,2905483,2587259,834897,997663,2521962,2604418,4311001,2927092,196603,4230832,4399399,4417174,4287019,4596061,4887337,4884406,5020540,4697119"
3991570,"492915,308141,1071448,1810758,501212,4177156,2712011,845011,2959600,2470819,3862975,1336574,3863155,4119970,4361335,123258,2854876,617505,1281957,2759493"
